Date: Wed, 10 Feb 2021 14:39:31 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 1054.603 ms
Date: Wed, 10 Feb 2021 14:39:45 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,%20israel, Response-time: 206.933 ms
Date: Wed, 10 Feb 2021 14:45:31 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=TYO,%20israel, Response-time: 556.498 ms
Date: Wed, 10 Feb 2021 14:45:39 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=NAm,%20israel, Response-time: 621.527 ms
Date: Wed, 10 Feb 2021 14:51:30 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=TYO,%20israel, Response-time: 916.946 ms
Date: Wed, 10 Feb 2021 14:55:25 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=NAM,%20israel, Response-time: 951.285 ms
Date: Wed, 10 Feb 2021 14:58:25 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=TYO,%20israel, Response-time: 527.080 ms
Date: Wed, 10 Feb 2021 14:58:55 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 1563.013 ms
Date: Wed, 10 Feb 2021 14:59:50 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 715.898 ms
Date: Wed, 10 Feb 2021 15:00:33 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 208.589 ms
Date: Wed, 10 Feb 2021 15:00:34 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 202.869 ms
Date: Wed, 10 Feb 2021 15:00:35 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 199.746 ms
Date: Wed, 10 Feb 2021 15:00:36 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 189.473 ms
Date: Wed, 10 Feb 2021 15:00:38 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 190.225 ms
Date: Wed, 10 Feb 2021 15:00:40 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 194.630 ms
Date: Wed, 10 Feb 2021 15:00:44 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 190.352 ms
Date: Wed, 10 Feb 2021 15:00:44 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 201.696 ms
Date: Wed, 10 Feb 2021 15:00:45 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 184.420 ms
Date: Wed, 10 Feb 2021 15:00:46 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 215.574 ms
Date: Wed, 10 Feb 2021 15:00:46 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 376.626 ms
Date: Wed, 10 Feb 2021 15:00:46 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 207.568 ms
Date: Wed, 10 Feb 2021 15:00:46 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 287.436 ms
Date: Wed, 10 Feb 2021 15:00:47 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 204.990 ms
Date: Wed, 10 Feb 2021 15:00:47 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 204.047 ms
Date: Wed, 10 Feb 2021 15:00:47 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 202.417 ms
Date: Wed, 10 Feb 2021 15:00:47 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 200.277 ms
Date: Wed, 10 Feb 2021 15:00:47 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 205.329 ms
Date: Wed, 10 Feb 2021 15:00:48 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=TYO,israel, Response-time: 196.161 ms
Date: Wed, 10 Feb 2021 15:01:19 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 558.217 ms
Date: Wed, 10 Feb 2021 15:01:21 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 219.417 ms
Date: Wed, 10 Feb 2021 15:01:22 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 206.749 ms
Date: Wed, 10 Feb 2021 15:01:23 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 205.246 ms
Date: Wed, 10 Feb 2021 15:01:24 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 188.526 ms
Date: Wed, 10 Feb 2021 15:01:27 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 459.226 ms
Date: Wed, 10 Feb 2021 15:01:30 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 194.731 ms
Date: Wed, 10 Feb 2021 15:01:31 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 195.379 ms
Date: Wed, 10 Feb 2021 15:03:00 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 1253.198 ms
Date: Wed, 10 Feb 2021 15:17:00 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 692.139 ms
Date: Wed, 10 Feb 2021 15:17:01 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 280.650 ms
Date: Wed, 10 Feb 2021 15:17:02 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 237.946 ms
Date: Wed, 10 Feb 2021 15:17:03 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 226.824 ms
Date: Wed, 10 Feb 2021 15:18:41 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 199.048 ms
Date: Wed, 10 Feb 2021 15:18:42 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 205.985 ms
Date: Wed, 10 Feb 2021 15:18:42 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 228.501 ms
Date: Wed, 10 Feb 2021 15:18:43 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=NAM,israel, Response-time: 184.735 ms
Date: Wed, 10 Feb 2021 15:25:41 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=Caffe%20Itali,%20israel, Response-time: 838.647 ms
Date: Wed, 10 Feb 2021 15:25:53 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=Landwer,%20israel, Response-time: 846.314 ms
Date: Wed, 10 Feb 2021 15:33:59 GMT - Method: GET, Status: 200, Path: /api/login/, Response-time: 2.366 ms
Date: Thu, 11 Feb 2021 11:48:55 GMT - Method: OPTIONS, Status: 204, Path: /api/login, Response-time: 1.563 ms
Date: Thu, 11 Feb 2021 11:48:56 GMT - Method: POST, Status: 200, Path: /api/login, Response-time: 468.507 ms
Date: Thu, 11 Feb 2021 11:50:37 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=nafic, Response-time: 811.799 ms
Date: Thu, 11 Feb 2021 11:51:42 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=nam, Response-time: 695.020 ms
Date: Thu, 11 Feb 2021 11:51:54 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=tyo, Response-time: 720.574 ms
Date: Thu, 11 Feb 2021 11:52:07 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=opop, Response-time: 1778.553 ms
Date: Thu, 11 Feb 2021 11:53:30 GMT - Method: GET, Status: -, Path: /api/restaurantAPI?restName=%D7%A0%D7%90%D7%9D, Response-time: - ms
Date: Thu, 11 Feb 2021 11:57:48 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=nam, Response-time: 1378.886 ms
Date: Thu, 11 Feb 2021 11:57:49 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 359.479 ms
Date: Thu, 11 Feb 2021 11:58:48 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 317.993 ms
Date: Thu, 11 Feb 2021 12:04:14 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=nam, Response-time: 801.802 ms
Date: Thu, 11 Feb 2021 12:04:21 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=popo, Response-time: 1165.228 ms
Date: Thu, 11 Feb 2021 12:05:03 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=shimoni, Response-time: 756.247 ms
Date: Thu, 11 Feb 2021 12:05:09 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=, Response-time: 276.162 ms
Date: Thu, 11 Feb 2021 12:05:19 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 330.098 ms
Date: Thu, 11 Feb 2021 12:05:45 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=giraffe, Response-time: 718.356 ms
Date: Thu, 11 Feb 2021 12:06:07 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=landwer%20caffe, Response-time: 837.268 ms
Date: Thu, 11 Feb 2021 12:06:30 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=tompo%20lapompo, Response-time: 537.962 ms
Date: Thu, 11 Feb 2021 12:07:47 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=pompo%20la%20pompo, Response-time: 767.464 ms
Date: Thu, 11 Feb 2021 12:07:59 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=shitttttttttttt, Response-time: 790.171 ms
Date: Thu, 11 Feb 2021 12:11:49 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=shirrrrrrrttttttt, Response-time: 542.934 ms
Date: Thu, 11 Feb 2021 12:13:45 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=shirrrtetertrererwrqwrgfe, Response-time: 459.894 ms
Date: Thu, 11 Feb 2021 12:17:12 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=shirererererhields,md;s%27a.s;dlfk,, Response-time: 600.532 ms
Date: Thu, 11 Feb 2021 12:30:32 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=nam, Response-time: 666.349 ms
Date: Thu, 11 Feb 2021 12:30:46 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 239.623 ms
Date: Thu, 11 Feb 2021 12:30:49 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 248.800 ms
Date: Thu, 11 Feb 2021 12:30:53 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 238.700 ms
Date: Thu, 11 Feb 2021 12:30:56 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 241.371 ms
Date: Thu, 11 Feb 2021 12:30:57 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 241.248 ms
Date: Thu, 11 Feb 2021 12:30:58 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 272.564 ms
Date: Thu, 11 Feb 2021 12:31:33 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 246.055 ms
Date: Thu, 11 Feb 2021 12:31:35 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 245.758 ms
Date: Thu, 11 Feb 2021 12:31:36 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 243.264 ms
Date: Thu, 11 Feb 2021 12:31:36 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 244.859 ms
Date: Thu, 11 Feb 2021 12:31:40 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 228.649 ms
Date: Thu, 11 Feb 2021 12:31:41 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 296.262 ms
Date: Thu, 11 Feb 2021 12:31:41 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 244.656 ms
Date: Thu, 11 Feb 2021 12:31:42 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 282.922 ms
Date: Thu, 11 Feb 2021 12:31:51 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 283.336 ms
Date: Thu, 11 Feb 2021 12:31:59 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=landwer, Response-time: 902.553 ms
Date: Thu, 11 Feb 2021 12:32:16 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=ofer%20falafel, Response-time: 678.913 ms
Date: Thu, 11 Feb 2021 12:32:43 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 370.190 ms
Date: Thu, 11 Feb 2021 12:32:43 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 258.081 ms
Date: Thu, 11 Feb 2021 12:32:44 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 280.502 ms
Date: Thu, 11 Feb 2021 12:32:44 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 237.589 ms
Date: Thu, 11 Feb 2021 12:32:44 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 249.249 ms
Date: Thu, 11 Feb 2021 12:32:44 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 255.400 ms
Date: Thu, 11 Feb 2021 12:33:20 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 248.955 ms
Date: Thu, 11 Feb 2021 12:33:20 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 250.389 ms
Date: Thu, 11 Feb 2021 12:33:21 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 256.373 ms
Date: Thu, 11 Feb 2021 12:33:34 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 243.563 ms
Date: Thu, 11 Feb 2021 12:33:35 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 240.338 ms
Date: Thu, 11 Feb 2021 12:33:36 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 246.217 ms
Date: Thu, 11 Feb 2021 12:33:36 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 253.153 ms
Date: Thu, 11 Feb 2021 12:46:40 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=nam, Response-time: 828.744 ms
Date: Thu, 11 Feb 2021 12:46:59 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 251.939 ms
Date: Thu, 11 Feb 2021 13:41:58 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=nam, Response-time: 813.163 ms
Date: Thu, 11 Feb 2021 13:42:54 GMT - Method: GET, Status: -, Path: /api/restaurantAPI?restName=nam, Response-time: - ms
Date: Thu, 11 Feb 2021 13:43:00 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=nam, Response-time: 251.857 ms
Date: Thu, 11 Feb 2021 13:43:32 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 252.040 ms
Date: Thu, 11 Feb 2021 13:43:58 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=tyo, Response-time: 722.069 ms
Date: Thu, 11 Feb 2021 13:44:05 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=landwer, Response-time: 795.252 ms
Date: Thu, 11 Feb 2021 13:44:05 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=landwer, Response-time: 246.350 ms
Date: Thu, 11 Feb 2021 13:44:18 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=landwer%20caffe, Response-time: 890.248 ms
Date: Thu, 11 Feb 2021 13:45:50 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=nam, Response-time: 640.959 ms
Date: Thu, 11 Feb 2021 13:45:57 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=tyo, Response-time: 253.158 ms
Date: Thu, 11 Feb 2021 13:47:03 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 263.872 ms
Date: Thu, 11 Feb 2021 13:49:11 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=vong, Response-time: 853.947 ms
Date: Thu, 11 Feb 2021 13:50:39 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=vong, Response-time: 328.843 ms
Date: Thu, 11 Feb 2021 13:50:50 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=vong, Response-time: 257.161 ms
Date: Thu, 11 Feb 2021 13:51:04 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=vong, Response-time: 257.398 ms
Date: Thu, 11 Feb 2021 14:07:16 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=nam, Response-time: 974.645 ms
Date: Thu, 11 Feb 2021 14:07:37 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 278.400 ms
Date: Thu, 11 Feb 2021 14:10:52 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=nam, Response-time: 3024.714 ms
Date: Thu, 11 Feb 2021 14:10:57 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 5115.055 ms
Date: Thu, 11 Feb 2021 14:11:31 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 267.439 ms
Date: Thu, 11 Feb 2021 14:12:25 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=nam, Response-time: 315.462 ms
Date: Thu, 11 Feb 2021 14:12:57 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=vong, Response-time: 719.915 ms
Date: Thu, 11 Feb 2021 14:13:04 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=tyo, Response-time: 873.736 ms
Date: Thu, 11 Feb 2021 14:13:38 GMT - Method: GET, Status: -, Path: /api/restaurantAPI?restName=tyo, Response-time: - ms
Date: Thu, 11 Feb 2021 14:13:48 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=tyo, Response-time: 6684.830 ms
Date: Thu, 11 Feb 2021 14:13:50 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=tyo, Response-time: 1832.293 ms
Date: Thu, 11 Feb 2021 14:14:01 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=vong, Response-time: 7240.614 ms
Date: Thu, 11 Feb 2021 14:14:19 GMT - Method: GET, Status: 404, Path: /, Response-time: 8.101 ms
Date: Thu, 11 Feb 2021 14:14:20 GMT - Method: GET, Status: 404, Path: /favicon.ico, Response-time: 1.777 ms
Date: Thu, 11 Feb 2021 14:14:20 GMT - Method: GET, Status: 404, Path: /apple-touch-icon-precomposed.png, Response-time: 0.914 ms
Date: Thu, 11 Feb 2021 14:14:20 GMT - Method: GET, Status: 404, Path: /apple-touch-icon.png, Response-time: 1.013 ms
Date: Thu, 11 Feb 2021 14:15:35 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=nam, Response-time: 961.587 ms
Date: Thu, 11 Feb 2021 14:15:48 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=tyo, Response-time: 895.264 ms
Date: Thu, 11 Feb 2021 14:22:01 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=tyo, Response-time: 818.480 ms
Date: Thu, 11 Feb 2021 14:22:19 GMT - Method: GET, Status: 304, Path: /api/restaurantAPI?restName=tyo, Response-time: 301.669 ms
Date: Thu, 11 Feb 2021 14:47:14 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=vong, Response-time: 14399.780 ms
Date: Thu, 11 Feb 2021 14:47:24 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=nam, Response-time: 2529.167 ms
Date: Thu, 11 Feb 2021 14:47:36 GMT - Method: GET, Status: -, Path: /api/restaurantAPI?restName=%D7%95%D7%95%D7%A0%D7%92, Response-time: - ms
Date: Thu, 11 Feb 2021 14:47:36 GMT - Method: GET, Status: -, Path: /api/restaurantAPI?restName=%D7%95%D7%95%D7%A0%D7%92, Response-time: - ms
Date: Thu, 11 Feb 2021 14:47:36 GMT - Method: GET, Status: -, Path: /api/restaurantAPI?restName=%D7%95%D7%95%D7%A0%D7%92, Response-time: - ms
Date: Thu, 11 Feb 2021 14:57:27 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=tyo, Response-time: 626.924 ms
Date: Thu, 11 Feb 2021 14:57:30 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=nam, Response-time: 692.922 ms
Date: Thu, 11 Feb 2021 14:58:18 GMT - Method: GET, Status: -, Path: /api/restaurantAPI?restName=nam, Response-time: - ms
Date: Thu, 11 Feb 2021 16:36:44 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=nam, Response-time: 1106.850 ms
Date: Thu, 11 Feb 2021 16:36:52 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=tyo, Response-time: 1005.176 ms
Date: Thu, 11 Feb 2021 16:36:57 GMT - Method: OPTIONS, Status: 204, Path: /api/order, Response-time: 0.324 ms
Date: Thu, 11 Feb 2021 16:38:57 GMT - Method: POST, Status: -, Path: /api/order, Response-time: - ms
Date: Thu, 11 Feb 2021 16:40:57 GMT - Method: POST, Status: -, Path: /api/order, Response-time: - ms
Date: Thu, 11 Feb 2021 17:11:42 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=vong, Response-time: 15878.999 ms
Date: Thu, 11 Feb 2021 17:11:58 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=tyo, Response-time: 748.049 ms
Date: Thu, 11 Feb 2021 17:12:15 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=landwer%20caffe, Response-time: 768.980 ms
Date: Thu, 11 Feb 2021 17:12:32 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=nam, Response-time: 655.847 ms
Date: Thu, 11 Feb 2021 17:12:52 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=aroma, Response-time: 902.142 ms
Date: Thu, 11 Feb 2021 17:13:12 GMT - Method: OPTIONS, Status: 204, Path: /api/order, Response-time: 0.192 ms
Date: Thu, 11 Feb 2021 17:15:12 GMT - Method: POST, Status: -, Path: /api/order, Response-time: - ms
Date: Thu, 11 Feb 2021 17:17:12 GMT - Method: POST, Status: -, Path: /api/order, Response-time: - ms
Date: Thu, 11 Feb 2021 18:54:17 GMT - Method: OPTIONS, Status: 204, Path: /api/login, Response-time: 1.367 ms
Date: Thu, 11 Feb 2021 18:54:18 GMT - Method: POST, Status: 200, Path: /api/login, Response-time: 521.118 ms
Date: Thu, 11 Feb 2021 18:54:26 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=nam, Response-time: 959.768 ms
Date: Thu, 11 Feb 2021 18:54:38 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=tyo, Response-time: 749.012 ms
Date: Thu, 11 Feb 2021 18:54:43 GMT - Method: GET, Status: 200, Path: /api/restaurantAPI?restName=vong, Response-time: 736.344 ms
Date: Thu, 11 Feb 2021 18:55:05 GMT - Method: GET, Status: 200, Path: /api/game/, Response-time: 215.915 ms
Date: Thu, 11 Feb 2021 18:55:23 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 6017.577 ms
Date: Thu, 11 Feb 2021 18:55:28 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 1720.833 ms
Date: Thu, 11 Feb 2021 18:57:11 GMT - Method: OPTIONS, Status: 204, Path: /api/game, Response-time: 0.123 ms
Date: Thu, 11 Feb 2021 18:57:12 GMT - Method: POST, Status: 200, Path: /api/game, Response-time: 769.262 ms
Date: Thu, 11 Feb 2021 18:57:20 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 461.527 ms
Date: Thu, 11 Feb 2021 18:57:22 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 602.938 ms
Date: Thu, 11 Feb 2021 18:57:24 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 208.464 ms
Date: Thu, 11 Feb 2021 18:57:25 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 209.137 ms
Date: Thu, 11 Feb 2021 18:57:26 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 205.837 ms
Date: Thu, 11 Feb 2021 18:57:28 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 210.490 ms
Date: Thu, 11 Feb 2021 18:57:30 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 213.135 ms
Date: Thu, 11 Feb 2021 18:57:32 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 206.734 ms
Date: Thu, 11 Feb 2021 18:58:30 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 554.828 ms
Date: Thu, 11 Feb 2021 18:58:32 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 1313.521 ms
Date: Thu, 11 Feb 2021 18:58:34 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 318.499 ms
Date: Thu, 11 Feb 2021 18:58:36 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 233.495 ms
Date: Thu, 11 Feb 2021 18:58:38 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 997.856 ms
Date: Thu, 11 Feb 2021 18:58:41 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 218.996 ms
Date: Thu, 11 Feb 2021 18:58:44 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 205.676 ms
Date: Thu, 11 Feb 2021 18:59:05 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 209.126 ms
Date: Thu, 11 Feb 2021 19:01:19 GMT - Method: GET, Status: 200, Path: /api/game/, Response-time: 221.411 ms
Date: Thu, 11 Feb 2021 19:01:54 GMT - Method: GET, Status: 200, Path: /api/game/, Response-time: 586.055 ms
Date: Thu, 11 Feb 2021 19:02:05 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 205.197 ms
Date: Thu, 11 Feb 2021 19:02:14 GMT - Method: GET, Status: 200, Path: /api/game/, Response-time: 251.851 ms
Date: Thu, 11 Feb 2021 19:02:16 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 254.915 ms
Date: Thu, 11 Feb 2021 19:02:17 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 234.307 ms
Date: Thu, 11 Feb 2021 19:02:19 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 233.720 ms
Date: Thu, 11 Feb 2021 19:02:20 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 221.725 ms
Date: Thu, 11 Feb 2021 19:02:21 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 224.426 ms
Date: Thu, 11 Feb 2021 19:02:23 GMT - Method: GET, Status: 304, Path: /api/game/, Response-time: 235.745 ms
